relative_path,size_bytes,modified
Soil_Moisture\DDCA\DDCA_CH\SM\20160413.mat,5991825,2026-04-02 12:07:36
Soil_Moisture\DDCA\DDCA_CH\SM\20160414.mat,6957854,2026-04-02 12:07:36
Soil_Moisture\DDCA\DDCA_CH\SM\20160406.mat,6833068,2026-04-02 12:07:35
Soil_Moisture\DDCA\DDCA_CH\SM\20160407.mat,6083229,2026-04-02 12:07:35
Soil_Moisture\DDCA\DDCA_CH\SM\20160410.mat,6015684,2026-04-02 12:07:35
Soil_Moisture\DDCA\DDCA_CH\SM\20160405.mat,5197729,2026-04-02 12:07:32
Soil_Moisture\DDCA\DDCA_CH\SM\20160412.mat,5805274,2026-04-02 12:07:32
Soil_Moisture\DDCA\DDCA_CH\SM\20160328.mat,5840406,2026-04-02 12:07:28
Soil_Moisture\DDCA\DDCA_CH\SM\20160330.mat,5779569,2026-04-02 12:07:28
Soil_Moisture\DDCA\DDCA_CH\SM\20160331.mat,6414682,2026-04-02 12:07:28
Soil_Moisture\DDCA\DDCA_CH\SM\20160401.mat,6112369,2026-04-02 12:07:28
Soil_Moisture\DDCA\DDCA_CH\SM\20160402.mat,5770948,2026-04-02 12:07:28
Soil_Moisture\DDCA\DDCA_CH\SM\20160403.mat,6611705,2026-04-02 12:07:28
Soil_Moisture\DDCA\DDCA_CH\SM\20160404.mat,5805748,2026-04-02 12:07:28
Soil_Moisture\DDCA\DDCA_CH\SM\20160329.mat,6474415,2026-04-02 12:07:27
Soil_Moisture\DDCA\DDCA_CH\SM\20160327.mat,5589569,2026-04-02 12:07:25
Soil_Moisture\DDCA\DDCA_CH\SM\20160326.mat,6399543,2026-04-02 12:07:24
Soil_Moisture\DDCA\DDCA_CH\SM\20160316.mat,5735586,2026-04-02 12:07:21
Soil_Moisture\DDCA\DDCA_CH\SM\20160321.mat,6391279,2026-04-02 12:07:21
Soil_Moisture\DDCA\DDCA_CH\SM\20160323.mat,6239099,2026-04-02 12:07:21
Soil_Moisture\DDCA\DDCA_CH\SM\20160325.mat,5601604,2026-04-02 12:07:21
Soil_Moisture\DDCA\DDCA_CH\SM\20160318.mat,6282690,2026-04-02 12:07:20
Soil_Moisture\DDCA\DDCA_CH\SM\20160320.mat,5739379,2026-04-02 12:07:20
Soil_Moisture\DDCA\DDCA_CH\SM\20160322.mat,5583333,2026-04-02 12:07:20
Soil_Moisture\DDCA\DDCA_CH\SM\20160324.mat,5913983,2026-04-02 12:07:20
Soil_Moisture\DDCA\DDCA_CH\SM\20160317.mat,5456097,2026-04-02 12:07:18
Soil_Moisture\DDCA\DDCA_CH\SM\20160315.mat,6124830,2026-04-02 12:07:16
Soil_Moisture\DDCA\DDCA_CH\SM\20160312.mat,5513172,2026-04-02 12:07:14
Soil_Moisture\DDCA\DDCA_CH\SM\20160313.mat,6168915,2026-04-02 12:07:14
Soil_Moisture\DDCA\DDCA_CH\SM\20160314.mat,5409920,2026-04-02 12:07:14
Soil_Moisture\DDCA\DDCA_CH\SM\20160308.mat,5414715,2026-04-02 12:07:13
Soil_Moisture\DDCA\DDCA_CH\SM\20160309.mat,5226123,2026-04-02 12:07:13
Soil_Moisture\DDCA\DDCA_CH\SM\20160310.mat,6010912,2026-04-02 12:07:13
Soil_Moisture\DDCA\DDCA_CH\SM\20160311.mat,5145001,2026-04-02 12:07:13
Soil_Moisture\DDCA\DDCA_CH\SM\20160306.mat,5140291,2026-04-02 12:07:12
Soil_Moisture\DDCA\DDCA_CH\SM\20160307.mat,5877047,2026-04-02 12:07:12
Soil_Moisture\DDCA\DDCA_CH\SM\20160305.mat,5882677,2026-04-02 12:07:11
Soil_Moisture\DDCA\DDCA_CH\SM\20160228.mat,5607768,2026-04-02 12:07:07
Soil_Moisture\DDCA\DDCA_CH\SM\20160229.mat,5117978,2026-04-02 12:07:07
Soil_Moisture\DDCA\DDCA_CH\SM\20160303.mat,4430026,2026-04-02 12:07:07
Soil_Moisture\DDCA\DDCA_CH\SM\20160304.mat,5248642,2026-04-02 12:07:07
Soil_Moisture\DDCA\DDCA_CH\SM\20160225.mat,5096957,2026-04-02 12:07:06
Soil_Moisture\DDCA\DDCA_CH\SM\20160226.mat,5636166,2026-04-02 12:07:06
Soil_Moisture\DDCA\DDCA_CH\SM\20160227.mat,4834162,2026-04-02 12:07:06
Soil_Moisture\DDCA\DDCA_CH\SM\20160301.mat,4935704,2026-04-02 12:07:06
Soil_Moisture\DDCA\DDCA_CH\SM\20160302.mat,5733262,2026-04-02 12:07:06
Soil_Moisture\DDCA\DDCA_CH\SM\20160224.mat,4607852,2026-04-02 12:07:05
Soil_Moisture\DDCA\DDCA_CH\SM\20160223.mat,5548716,2026-04-02 12:07:03
Soil_Moisture\DDCA\DDCA_CH\SM\20160215.mat,5336352,2026-04-02 12:07:00
Soil_Moisture\DDCA\DDCA_CH\SM\20160216.mat,4372587,2026-04-02 12:07:00
Soil_Moisture\DDCA\DDCA_CH\SM\20160220.mat,5437402,2026-04-02 12:07:00
Soil_Moisture\DDCA\DDCA_CH\SM\20160221.mat,4894636,2026-04-02 12:07:00
Soil_Moisture\DDCA\DDCA_CH\SM\20160222.mat,4712925,2026-04-02 12:07:00
Soil_Moisture\DDCA\DDCA_CH\SM\20160213.mat,4634306,2026-04-02 12:06:59
Soil_Moisture\DDCA\DDCA_CH\SM\20160214.mat,4539712,2026-04-02 12:06:59
Soil_Moisture\DDCA\DDCA_CH\SM\20160217.mat,4933511,2026-04-02 12:06:59
Soil_Moisture\DDCA\DDCA_CH\SM\20160218.mat,5378508,2026-04-02 12:06:59
Soil_Moisture\DDCA\DDCA_CH\SM\20160219.mat,4229535,2026-04-02 12:06:59
Soil_Moisture\DDCA\DDCA_CH\SM\20160202.mat,4638172,2026-04-02 12:06:54
Soil_Moisture\DDCA\DDCA_CH\SM\20160204.mat,4941250,2026-04-02 12:06:54
Soil_Moisture\DDCA\DDCA_CH\SM\20160205.mat,4369320,2026-04-02 12:06:54
Soil_Moisture\DDCA\DDCA_CH\SM\20160206.mat,4120737,2026-04-02 12:06:54
Soil_Moisture\DDCA\DDCA_CH\SM\20160207.mat,4989676,2026-04-02 12:06:54
Soil_Moisture\DDCA\DDCA_CH\SM\20160209.mat,4507338,2026-04-02 12:06:54
Soil_Moisture\DDCA\DDCA_CH\SM\20160210.mat,5197606,2026-04-02 12:06:54
Soil_Moisture\DDCA\DDCA_CH\SM\20160211.mat,4370805,2026-04-02 12:06:54
Soil_Moisture\DDCA\DDCA_CH\SM\20160212.mat,5278968,2026-04-02 12:06:54
Soil_Moisture\DDCA\DDCA_CH\SM\20160203.mat,4000786,2026-04-02 12:06:53
Soil_Moisture\DDCA\DDCA_CH\SM\20160208.mat,4065992,2026-04-02 12:06:53
Soil_Moisture\DDCA\DDCA_CH\SM\20160122.mat,5092441,2026-04-02 12:06:48
Soil_Moisture\DDCA\DDCA_CH\SM\20160123.mat,4273256,2026-04-02 12:06:48
Soil_Moisture\DDCA\DDCA_CH\SM\20160124.mat,4551347,2026-04-02 12:06:48
Soil_Moisture\DDCA\DDCA_CH\SM\20160127.mat,4950399,2026-04-02 12:06:48
Soil_Moisture\DDCA\DDCA_CH\SM\20160128.mat,4457174,2026-04-02 12:06:48
Soil_Moisture\DDCA\DDCA_CH\SM\20160129.mat,4165247,2026-04-02 12:06:48
Soil_Moisture\DDCA\DDCA_CH\SM\20160130.mat,5007632,2026-04-02 12:06:48
Soil_Moisture\DDCA\DDCA_CH\SM\20160131.mat,4155710,2026-04-02 12:06:48
Soil_Moisture\DDCA\DDCA_CH\SM\20160201.mat,4515524,2026-04-02 12:06:48
Soil_Moisture\DDCA\DDCA_CH\SM\20160125.mat,4886484,2026-04-02 12:06:47
Soil_Moisture\DDCA\DDCA_CH\SM\20160126.mat,4056804,2026-04-02 12:06:47
Soil_Moisture\DDCA\DDCA_CH\SM\20160121.mat,4212807,2026-04-02 12:06:43
Soil_Moisture\DDCA\DDCA_CH\SM\20160112.mat,4670881,2026-04-02 12:06:42
Soil_Moisture\DDCA\DDCA_CH\SM\20160113.mat,4281323,2026-04-02 12:06:42
Soil_Moisture\DDCA\DDCA_CH\SM\20160116.mat,4665551,2026-04-02 12:06:42
Soil_Moisture\DDCA\DDCA_CH\SM\20160117.mat,5001144,2026-04-02 12:06:42
Soil_Moisture\DDCA\DDCA_CH\SM\20160118.mat,4163243,2026-04-02 12:06:42
Soil_Moisture\DDCA\DDCA_CH\SM\20160119.mat,4994739,2026-04-02 12:06:42
Soil_Moisture\DDCA\DDCA_CH\SM\20160120.mat,4569624,2026-04-02 12:06:42
Soil_Moisture\DDCA\DDCA_CH\SM\20160114.mat,5210665,2026-04-02 12:06:41
Soil_Moisture\DDCA\DDCA_CH\SM\20160115.mat,4373739,2026-04-02 12:06:41
Soil_Moisture\DDCA\DDCA_CH\SM\20160111.mat,5082761,2026-04-02 12:06:40
Soil_Moisture\DDCA\DDCA_CH\SM\20160107.mat,4470654,2026-04-02 12:06:37
Soil_Moisture\DDCA\DDCA_CH\SM\20160109.mat,5089863,2026-04-02 12:06:37
Soil_Moisture\DDCA\DDCA_CH\SM\20160110.mat,4249460,2026-04-02 12:06:37
Soil_Moisture\DDCA\DDCA_CH\SM\20160105.mat,4336045,2026-04-02 12:06:36
Soil_Moisture\DDCA\DDCA_CH\SM\20160106.mat,5273491,2026-04-02 12:06:36
Soil_Moisture\DDCA\DDCA_CH\SM\20160108.mat,4674920,2026-04-02 12:06:36
Soil_Moisture\DDCA\DDCA_CH\SM\20160101.mat,5325066,2026-04-02 12:06:35
Soil_Moisture\DDCA\DDCA_CH\SM\20160102.mat,4320246,2026-04-02 12:06:35
Soil_Moisture\DDCA\DDCA_CH\SM\20160103.mat,5139459,2026-04-02 12:06:35
Soil_Moisture\DDCA\DDCA_CH\SM\20160104.mat,4328337,2026-04-02 12:06:35
Soil_Moisture\DDCA\DDCA_CH\SM\20151227.mat,4850511,2026-04-02 12:06:31
Soil_Moisture\DDCA\DDCA_CH\SM\20151219.mat,4643353,2026-04-02 12:06:30
Soil_Moisture\DDCA\DDCA_CH\SM\20151220.mat,4300494,2026-04-02 12:06:30
Soil_Moisture\DDCA\DDCA_CH\SM\20151221.mat,5233663,2026-04-02 12:06:30
Soil_Moisture\DDCA\DDCA_CH\SM\20151222.mat,4374836,2026-04-02 12:06:30
Soil_Moisture\DDCA\DDCA_CH\SM\20151223.mat,4632734,2026-04-02 12:06:30
Soil_Moisture\DDCA\DDCA_CH\SM\20151224.mat,3376823,2026-04-02 12:06:30
Soil_Moisture\DDCA\DDCA_CH\SM\20151225.mat,3307439,2026-04-02 12:06:30
Soil_Moisture\DDCA\DDCA_CH\SM\20151226.mat,3789831,2026-04-02 12:06:30
Soil_Moisture\DDCA\DDCA_CH\SM\20151228.mat,477265,2026-04-02 12:06:30
Soil_Moisture\DDCA\DDCA_CH\SM\20151229.mat,477265,2026-04-02 12:06:30
Soil_Moisture\DDCA\DDCA_CH\SM\20151230.mat,477265,2026-04-02 12:06:30
Soil_Moisture\DDCA\DDCA_CH\SM\20151231.mat,477265,2026-04-02 12:06:30
Soil_Moisture\DDCA\DDCA_CH\SM\20151214.mat,4310943,2026-04-02 12:06:29
Soil_Moisture\DDCA\DDCA_CH\SM\20151218.mat,5024878,2026-04-02 12:06:29
Soil_Moisture\DDCA\DDCA_CH\SM\20151213.mat,4776784,2026-04-02 12:06:27
Soil_Moisture\DDCA\DDCA_CH\SM\20151215.mat,1363705,2026-04-02 12:06:26
Soil_Moisture\DDCA\DDCA_CH\SM\20151217.mat,1181086,2026-04-02 12:06:26
Soil_Moisture\DDCA\DDCA_CH\SM\20151210.mat,4373906,2026-04-02 12:06:25
Soil_Moisture\DDCA\DDCA_CH\SM\20151212.mat,4263299,2026-04-02 12:06:25
Soil_Moisture\DDCA\DDCA_CH\SM\20151209.mat,4151598,2026-04-02 12:06:24
Soil_Moisture\DDCA\DDCA_CH\SM\20151211.mat,4416661,2026-04-02 12:06:24
Soil_Moisture\DDCA\DDCA_CH\SM\20151203.mat,4539312,2026-04-02 12:06:23
Soil_Moisture\DDCA\DDCA_CH\SM\20151205.mat,5125241,2026-04-02 12:06:23
Soil_Moisture\DDCA\DDCA_CH\SM\20151206.mat,4290392,2026-04-02 12:06:23
Soil_Moisture\DDCA\DDCA_CH\SM\20151207.mat,4542517,2026-04-02 12:06:23
Soil_Moisture\DDCA\DDCA_CH\SM\20151208.mat,4885571,2026-04-02 12:06:23
Soil_Moisture\DDCA\DDCA_CH\SM\20151204.mat,4217056,2026-04-02 12:06:22
Soil_Moisture\DDCA\DDCA_CH\SM\20151202.mat,4947130,2026-04-02 12:06:21
Soil_Moisture\DDCA\DDCA_CH\SM\20151129.mat,4394113,2026-04-02 12:06:19
Soil_Moisture\DDCA\DDCA_CH\SM\20151130.mat,4675865,2026-04-02 12:06:19
Soil_Moisture\DDCA\DDCA_CH\SM\20151201.mat,4060471,2026-04-02 12:06:19
Soil_Moisture\DDCA\DDCA_CH\SM\20151125.mat,4561463,2026-04-02 12:06:18
Soil_Moisture\DDCA\DDCA_CH\SM\20151126.mat,4071584,2026-04-02 12:06:18
Soil_Moisture\DDCA\DDCA_CH\SM\20151127.mat,5086172,2026-04-02 12:06:18
Soil_Moisture\DDCA\DDCA_CH\SM\20151128.mat,4192563,2026-04-02 12:06:18
Soil_Moisture\DDCA\DDCA_CH\SM\20151122.mat,4884884,2026-04-02 12:06:17
Soil_Moisture\DDCA\DDCA_CH\SM\20151124.mat,4974263,2026-04-02 12:06:17
Soil_Moisture\DDCA\DDCA_CH\SM\20151118.mat,4150066,2026-04-02 12:06:16
Soil_Moisture\DDCA\DDCA_CH\SM\20151120.mat,4206038,2026-04-02 12:06:16
Soil_Moisture\DDCA\DDCA_CH\SM\20151123.mat,4060560,2026-04-02 12:06:16
Soil_Moisture\DDCA\DDCA_CH\SM\20151119.mat,5129897,2026-04-02 12:06:14
Soil_Moisture\DDCA\DDCA_CH\SM\20151121.mat,4496635,2026-04-02 12:06:14
Soil_Moisture\DDCA\DDCA_CH\SM\20151113.mat,5045822,2026-04-02 12:06:13
Soil_Moisture\DDCA\DDCA_CH\SM\20151114.mat,4425433,2026-04-02 12:06:12
Soil_Moisture\DDCA\DDCA_CH\SM\20151116.mat,5659201,2026-04-02 12:06:12
Soil_Moisture\DDCA\DDCA_CH\SM\20151115.mat,4523423,2026-04-02 12:06:11
Soil_Moisture\DDCA\DDCA_CH\SM\20151117.mat,5251175,2026-04-02 12:06:11
Soil_Moisture\DDCA\DDCA_CH\SM\20151112.mat,4722707,2026-04-02 12:06:10
Soil_Moisture\DDCA\DDCA_CH\SM\20151025.mat,5044104,2026-04-02 12:06:09
Soil_Moisture\DDCA\DDCA_CH\SM\20151110.mat,4623252,2026-04-02 12:06:09
Soil_Moisture\DDCA\DDCA_CH\SM\20151111.mat,5839628,2026-04-02 12:06:09
Soil_Moisture\DDCA\DDCA_CH\SM\20151109.mat,5488972,2026-04-02 12:06:08
Soil_Moisture\DDCA\DDCA_CH\SM\20151106.mat,5867374,2026-04-02 12:06:07
Soil_Moisture\DDCA\DDCA_CH\SM\20151108.mat,5965714,2026-04-02 12:06:06
Soil_Moisture\DDCA\DDCA_CH\SM\20151102.mat,4898372,2026-04-02 12:06:05
Soil_Moisture\DDCA\DDCA_CH\SM\20151103.mat,6166644,2026-04-02 12:06:05
Soil_Moisture\DDCA\DDCA_CH\SM\20151031.mat,5202227,2026-04-02 12:06:04
Soil_Moisture\DDCA\DDCA_CH\SM\20151104.mat,5022812,2026-04-02 12:06:04
Soil_Moisture\DDCA\DDCA_CH\SM\20151105.mat,5335149,2026-04-02 12:06:04
Soil_Moisture\DDCA\DDCA_CH\SM\20151107.mat,4839043,2026-04-02 12:06:04
Soil_Moisture\DDCA\DDCA_CH\SM\20151028.mat,5435647,2026-04-02 12:06:01
Soil_Moisture\DDCA\DDCA_CH\SM\20151030.mat,4229147,2026-04-02 12:06:01
Soil_Moisture\DDCA\DDCA_CH\SM\20151029.mat,6161081,2026-04-02 12:06:00
Soil_Moisture\DDCA\DDCA_CH\SM\20151101.mat,5869202,2026-04-02 12:06:00
Soil_Moisture\DDCA\DDCA_CH\SM\20151026.mat,6409776,2026-04-02 12:05:59
Soil_Moisture\DDCA\DDCA_CH\SM\20151021.mat,6446458,2026-04-02 12:05:57
Soil_Moisture\DDCA\DDCA_CH\SM\20151022.mat,5295908,2026-04-02 12:05:57
Soil_Moisture\DDCA\DDCA_CH\SM\20151023.mat,6460375,2026-04-02 12:05:57
Soil_Moisture\DDCA\DDCA_CH\SM\20151024.mat,6022286,2026-04-02 12:05:57
Soil_Moisture\DDCA\DDCA_CH\SM\20151027.mat,5247812,2026-04-02 12:05:57
Soil_Moisture\DDCA\DDCA_CH\SM\20151020.mat,5767345,2026-04-02 12:05:56
Soil_Moisture\DDCA\DDCA_CH\SM\20151018.mat,6710936,2026-04-02 12:05:55
Soil_Moisture\DDCA\DDCA_CH\SM\20151019.mat,5541564,2026-04-02 12:05:55
Soil_Moisture\DDCA\DDCA_CH\SM\20151016.mat,6335863,2026-04-02 12:05:53
Soil_Moisture\DDCA\DDCA_CH\SM\20151017.mat,5323472,2026-04-02 12:05:52
Soil_Moisture\DDCA\DDCA_CH\SM\20151015.mat,6618010,2026-04-02 12:05:51
Soil_Moisture\DDCA\DDCA_CH\SM\20151013.mat,6601933,2026-04-02 12:05:50
Soil_Moisture\DDCA\DDCA_CH\SM\20151014.mat,5541232,2026-04-02 12:05:50
Soil_Moisture\DDCA\DDCA_CH\SM\20151008.mat,6585417,2026-04-02 12:05:49
Soil_Moisture\DDCA\DDCA_CH\SM\20151010.mat,6841416,2026-04-02 12:05:49
Soil_Moisture\DDCA\DDCA_CH\SM\20151011.mat,5745568,2026-04-02 12:05:49
Soil_Moisture\DDCA\DDCA_CH\SM\20151005.mat,6947104,2026-04-02 12:05:48
Soil_Moisture\DDCA\DDCA_CH\SM\20151006.mat,5925559,2026-04-02 12:05:48
Soil_Moisture\DDCA\DDCA_CH\SM\20151009.mat,5563446,2026-04-02 12:05:48
Soil_Moisture\DDCA\DDCA_CH\SM\20151004.mat,6262525,2026-04-02 12:05:44
Soil_Moisture\DDCA\DDCA_CH\SM\20151012.mat,5978492,2026-04-02 12:05:44
Soil_Moisture\DDCA\DDCA_CH\SM\20151003.mat,6088703,2026-04-02 12:05:43
Soil_Moisture\DDCA\DDCA_CH\SM\20151007.mat,6881269,2026-04-02 12:05:43
Soil_Moisture\DDCA\DDCA_CH\SM\20151002.mat,7167382,2026-04-02 12:05:41
Soil_Moisture\DDCA\DDCA_CH\SM\20150924.mat,7418106,2026-04-02 12:05:40
Soil_Moisture\DDCA\DDCA_CH\SM\20150925.mat,6509307,2026-04-02 12:05:40
Soil_Moisture\DDCA\DDCA_CH\SM\20150929.mat,7084377,2026-04-02 12:05:40
Soil_Moisture\DDCA\DDCA_CH\SM\20150930.mat,7010564,2026-04-02 12:05:40
Soil_Moisture\DDCA\DDCA_CH\SM\20150926.mat,5756169,2026-04-02 12:05:39
Soil_Moisture\DDCA\DDCA_CH\SM\20150927.mat,7227642,2026-04-02 12:05:39
Soil_Moisture\DDCA\DDCA_CH\SM\20150928.mat,6363668,2026-04-02 12:05:39
Soil_Moisture\DDCA\DDCA_CH\SM\20150922.mat,7355796,2026-04-02 12:05:36
Soil_Moisture\DDCA\DDCA_CH\SM\20150923.mat,6229226,2026-04-02 12:05:36
Soil_Moisture\DDCA\DDCA_CH\SM\20151001.mat,5855638,2026-04-02 12:05:35
Soil_Moisture\DDCA\DDCA_CH\SM\20150916.mat,7800880,2026-04-02 12:05:31
Soil_Moisture\DDCA\DDCA_CH\SM\20150919.mat,7558857,2026-04-02 12:05:31
Soil_Moisture\DDCA\DDCA_CH\SM\20150920.mat,6771957,2026-04-02 12:05:31
Soil_Moisture\DDCA\DDCA_CH\SM\20150921.mat,7390126,2026-04-02 12:05:31
Soil_Moisture\DDCA\DDCA_CH\SM\20150913.mat,7813102,2026-04-02 12:05:30
Soil_Moisture\DDCA\DDCA_CH\SM\20150914.mat,7964421,2026-04-02 12:05:30
Soil_Moisture\DDCA\DDCA_CH\SM\20150915.mat,6594815,2026-04-02 12:05:30
Soil_Moisture\DDCA\DDCA_CH\SM\20150917.mat,6841760,2026-04-02 12:05:30
Soil_Moisture\DDCA\DDCA_CH\SM\20150918.mat,6952028,2026-04-02 12:05:30
Soil_Moisture\DDCA\DDCA_CH\SM\20150911.mat,8123522,2026-04-02 12:05:27
Soil_Moisture\DDCA\DDCA_CH\SM\20150905.mat,8124609,2026-04-02 12:05:24
Soil_Moisture\DDCA\DDCA_CH\SM\20150906.mat,8357370,2026-04-02 12:05:24
Soil_Moisture\DDCA\DDCA_CH\SM\20150807.mat,10090924,2026-04-02 12:05:23
Soil_Moisture\DDCA\DDCA_CH\SM\20150908.mat,8341145,2026-04-02 12:05:23
Soil_Moisture\DDCA\DDCA_CH\SM\20150910.mat,7380234,2026-04-02 12:05:23
Soil_Moisture\DDCA\DDCA_CH\SM\20150907.mat,7013465,2026-04-02 12:05:22
Soil_Moisture\DDCA\DDCA_CH\SM\20150909.mat,7363169,2026-04-02 12:05:22
Soil_Moisture\DDCA\DDCA_CH\SM\20150912.mat,7303289,2026-04-02 12:05:22
Soil_Moisture\DDCA\DDCA_CH\SM\20150831.mat,8772352,2026-04-02 12:05:20
Soil_Moisture\DDCA\DDCA_CH\SM\20150829.mat,9083743,2026-04-02 12:05:16
Soil_Moisture\DDCA\DDCA_CH\SM\20150904.mat,6545948,2026-04-02 12:05:16
Soil_Moisture\DDCA\DDCA_CH\SM\20150903.mat,8585227,2026-04-02 12:05:15
Soil_Moisture\DDCA\DDCA_CH\SM\20150828.mat,8618706,2026-04-02 12:05:14
Soil_Moisture\DDCA\DDCA_CH\SM\20150902.mat,7681074,2026-04-02 12:05:14
Soil_Moisture\DDCA\DDCA_CH\SM\20150827.mat,8299404,2026-04-02 12:05:13
Soil_Moisture\DDCA\DDCA_CH\SM\20150901.mat,7864433,2026-04-02 12:05:13
Soil_Moisture\DDCA\DDCA_CH\SM\20150826.mat,9069868,2026-04-02 12:05:12
Soil_Moisture\DDCA\DDCA_CH\SM\20150830.mat,7360407,2026-04-02 12:05:12
Soil_Moisture\DDCA\DDCA_CH\SM\20150819.mat,8784825,2026-04-02 12:05:06
Soil_Moisture\DDCA\DDCA_CH\SM\20150820.mat,9091510,2026-04-02 12:05:06
Soil_Moisture\DDCA\DDCA_CH\SM\20150821.mat,9458373,2026-04-02 12:05:06
Soil_Moisture\DDCA\DDCA_CH\SM\20150823.mat,9313974,2026-04-02 12:05:05
Soil_Moisture\DDCA\DDCA_CH\SM\20150817.mat,8577943,2026-04-02 12:05:04
Soil_Moisture\DDCA\DDCA_CH\SM\20150818.mat,9631211,2026-04-02 12:05:04
Soil_Moisture\DDCA\DDCA_CH\SM\20150825.mat,8175275,2026-04-02 12:05:04
Soil_Moisture\DDCA\DDCA_CH\SM\20150822.mat,7832355,2026-04-02 12:05:03
Soil_Moisture\DDCA\DDCA_CH\SM\20150824.mat,7207046,2026-04-02 12:05:03
Soil_Moisture\DDCA\DDCA_CH\SM\20150812.mat,9307466,2026-04-02 12:04:55
Soil_Moisture\DDCA\DDCA_CH\SM\20150813.mat,9793313,2026-04-02 12:04:55
Soil_Moisture\DDCA\DDCA_CH\SM\20150816.mat,8103288,2026-04-02 12:04:55
Soil_Moisture\DDCA\DDCA_CH\SM\20150808.mat,8627874,2026-04-02 12:04:54
Soil_Moisture\DDCA\DDCA_CH\SM\20150809.mat,8856346,2026-04-02 12:04:54
Soil_Moisture\DDCA\DDCA_CH\SM\20150810.mat,9871231,2026-04-02 12:04:54
Soil_Moisture\DDCA\DDCA_CH\SM\20150811.mat,9149582,2026-04-02 12:04:54
Soil_Moisture\DDCA\DDCA_CH\SM\20150814.mat,8257017,2026-04-02 12:04:54
Soil_Moisture\DDCA\DDCA_CH\SM\20150815.mat,9862369,2026-04-02 12:04:54
Soil_Moisture\DDCA\DDCA_CH\SM\20150729.mat,8889574,2026-04-02 12:04:45
Soil_Moisture\DDCA\DDCA_CH\SM\20150730.mat,10300009,2026-04-02 12:04:45
Soil_Moisture\DDCA\DDCA_CH\SM\20150731.mat,9571099,2026-04-02 12:04:45
Soil_Moisture\DDCA\DDCA_CH\SM\20150801.mat,7947387,2026-04-02 12:04:45
Soil_Moisture\DDCA\DDCA_CH\SM\20150806.mat,8566790,2026-04-02 12:04:45
Soil_Moisture\DDCA\DDCA_CH\SM\20150728.mat,8010313,2026-04-02 12:04:44
Soil_Moisture\DDCA\DDCA_CH\SM\20150802.mat,10155447,2026-04-02 12:04:44
Soil_Moisture\DDCA\DDCA_CH\SM\20150803.mat,9509208,2026-04-02 12:04:44
Soil_Moisture\DDCA\DDCA_CH\SM\20150804.mat,8144463,2026-04-02 12:04:44
Soil_Moisture\DDCA\DDCA_CH\SM\20150805.mat,10218337,2026-04-02 12:04:44
Soil_Moisture\DDCA\DDCA_CH\SM\20150724.mat,9167073,2026-04-02 12:04:37
Soil_Moisture\DDCA\DDCA_CH\SM\20150722.mat,10389531,2026-04-02 12:04:36
Soil_Moisture\DDCA\DDCA_CH\SM\20150726.mat,9606267,2026-04-02 12:04:35
Soil_Moisture\DDCA\DDCA_CH\SM\20150720.mat,10172821,2026-04-02 12:04:34
Soil_Moisture\DDCA\DDCA_CH\SM\20150721.mat,8991033,2026-04-02 12:04:34
Soil_Moisture\DDCA\DDCA_CH\SM\20150723.mat,9011623,2026-04-02 12:04:34
Soil_Moisture\DDCA\DDCA_CH\SM\20150727.mat,9500036,2026-04-02 12:04:34
Soil_Moisture\DDCA\DDCA_CH\SM\20150718.mat,9278948,2026-04-02 12:04:33
Soil_Moisture\DDCA\DDCA_CH\SM\20150719.mat,9226595,2026-04-02 12:04:33
Soil_Moisture\DDCA\DDCA_CH\SM\20150725.mat,10255133,2026-04-02 12:04:33
Soil_Moisture\DDCA\DDCA_CH\SM\20150714.mat,9308993,2026-04-02 12:04:28
Soil_Moisture\DDCA\DDCA_CH\SM\20150712.mat,9813004,2026-04-02 12:04:26
Soil_Moisture\DDCA\DDCA_CH\SM\20150715.mat,9377975,2026-04-02 12:04:25
Soil_Moisture\DDCA\DDCA_CH\SM\20150711.mat,9059854,2026-04-02 12:04:23
Soil_Moisture\DDCA\DDCA_CH\SM\20150716.mat,8630967,2026-04-02 12:04:23
Soil_Moisture\DDCA\DDCA_CH\SM\20150717.mat,9998748,2026-04-02 12:04:23
Soil_Moisture\DDCA\DDCA_CH\SM\20150709.mat,9753311,2026-04-02 12:04:22
Soil_Moisture\DDCA\DDCA_CH\SM\20150713.mat,8098543,2026-04-02 12:04:22
Soil_Moisture\DDCA\DDCA_CH\SM\20150708.mat,8682915,2026-04-02 12:04:21
Soil_Moisture\DDCA\DDCA_CH\SM\20150707.mat,8450110,2026-04-02 12:04:20
Soil_Moisture\DDCA\DDCA_CH\SM\20150710.mat,9007945,2026-04-02 12:04:17
Soil_Moisture\DDCA\DDCA_CH\SM\20150630.mat,8624078,2026-04-02 12:04:15
Soil_Moisture\DDCA\DDCA_CH\SM\20150627.mat,8271347,2026-04-02 12:04:14
Soil_Moisture\DDCA\DDCA_CH\SM\20150706.mat,9911765,2026-04-02 12:04:14
Soil_Moisture\DDCA\DDCA_CH\SM\20150608.mat,7859977,2026-04-02 12:04:12
Soil_Moisture\DDCA\DDCA_CH\SM\20150703.mat,8960572,2026-04-02 12:04:12
Soil_Moisture\DDCA\DDCA_CH\SM\20150704.mat,9710734,2026-04-02 12:04:12
Soil_Moisture\DDCA\DDCA_CH\SM\20150705.mat,8426645,2026-04-02 12:04:11
